data_id,id,classe,darija_arabic,darija_arabizi,english,modern_standard_arabic,status,dataset_type
data51260,WIKI_C_07398,C,حيت انسحب بكري، بايدن ما شاركش في الانتخابات التمهيدية ديال 1988 فين الحاكم مايكل دوكاكيس غلب جيسي جاكسون، السيناتورات آل غور و بول سيمون، و مرشحين خرين قدام.,"7it nsa7eb bekri, Biden ma sharkch f l intikhabat ttamhidiya dyal 1988 fin l7akem Michael Dukakis ghlb Jesse Jackson, ssenatorat al gore w paul simon, w mrash7in khrin qdam.","Due to his early withdrawal, Biden didn’t take part in the 1988 primaries, where Governor Michael Dukakis defeated Jesse Jackson, Senators Al Gore and Paul Simon, and other long-standing contenders.",نظراً لانسحابه المبكر، لم يشارك بايدن في الانتخابات التمهيدية لعام 1988، والتي فاز فيها الحاكم مايكل دوكاكيس على جيسي جاكسون، والسيناتورين آل غور وبول سيمون، وغيرهم من المنافسين القدامى.,VALIDATED,GOLD
data51261,DATA_13206,B,الحلقات اللي مكتابين فالجدول مرتبين على حساب الترتيب ديال الإنتاج ماشي على حساب التاريخ اللي تّعرضو فيه أول مرة.,l7al9at li mktabin f ljadwal meratbin 3la 7sab tartib dyal l intaj machi 3la 7sab tarikh li t3rdo fih awl merra.,"The episodes in this table are listed by production order, not by their original air dates.",تظهرُ الحلقاتُ في هذا الجدولِ وفقاً لترتيبِ إنتاجِها، وليسَ بحسبِ تاريخِ عرضِها الأول.,VALIDATED,GOLD
data51262,WIKI_D_08618,D,نهار 4  دجنبر 1996، الجريدة دارت واحد الحفلة باش يحتفلوا بالذكرى 50 ديال غرس الشجرة الجديدة. دان ماڭيل، اللي كان هو اللي عطى الفكرة ديال إعادة الغرس فاش كان دري صغير، كان هو اللي كيقدم البرنامج.,"nhar 4 decembre 1996, l jarida dart wa7ed l7efla bash y7taflo be ddikra l50 dyal gheres shjra jjdida. dan magill, lli kan howa lli 3ta lfikra dyal i3adat lgheres fash kan deri sghir, kan howa lli kay9edem lbarnamej.","On December 4, 1996, the newspaper hosted a celebration to mark the 50th anniversary of the new tree planting. Dan Magill, who had come up with the idea for the replanting effort as a young boy, served as the master of ceremonies.",في الرابعِ من ديسمبر 1996، أقامت الجريدةُ احتفالاً بمناسبةِ الذكرى الخمسين لغرسِ الشجرةِ الجديدة. وكان دان ماغيل، الذي مَنحَ فكرةَ إعادةِ الغرسِ منذُ صِغَرِه، هو مَن قدَّمَ الحفل.,VALIDATED,GOLD
data51263,WIKI_C_06101,C,قبل ما تبدا الخدمة على الموسم الخامس، بينكر قال باللي غادي يمشي يخدم شي حوايج خرين؛ وايمان غتبقى هي المسؤولة الوحيدة على المسلسل.,"qbel ma tbda lkhdma 3la lmosm lkhams, Pinker qal blly ghadi ymchi ykhdem chi 7wayj khryn; W iman ghatb9a hiya lms2oula lwehda 3la lmousalsal.","Before work began on the fifth season, Pinkner announced he was moving on to other projects, leaving Wyman as the show's sole showrunner.",قبلَ البدءِ في العملِ على الموسمِ الخامسِ، أعلنَ بينكر أنهُ سينتقلُ لمشاريعَ أخرى؛ لتظلَّ وايمان هي المسؤولةَ الوحيدةَ عن إدارةِ المسلسل.,VALIDATED,GOLD
data51264,DATA_15975,B,بالنسبة ل لوتو، الجريدة اللي نظمات الطور د فرنسا، السباق كان ناجح؛ التوزيع ديال الجريدة طلع ل 100ألف نسخة.,"Bennesba lauto, l jarida lli nezzmat ttour d França, ssibaq kan najeh; ttawzi3 dyal l jarida tla3 l 100 alf noskha.","For l auto, the newspaper behind the Tour de France, the race was a hit; their circulation jumped to 100 thousand copies.",بالنسبة لصحيفة لوتو التي نظمت طواف فرنسا، حقق السباق نجاحاً باهراً؛ حيث قفزت مبيعات الجريدة إلى مائة ألف نسخة.,VALIDATED,GOLD
data51265,WIKI_D_10766,D,"""إنترو""، ""سكول سبيريت سكيت 1""، ""سكول سبيريت سكيت 2""، ""كراجويشن داي""، ""آيل فلاي أواي""، و ""ذا ليل جيمي سكيت"" فيهم صوت ديال دي راي ديفيس.","""'intro"", ""school spirit skit 1"", ""school spirit skit 2"", ""graduation day"", ""i'll fly away"", w ""the lil jimmy skit"" fihom sot dyal DeRay Davis.","""Intro"", ""School Spirit Skit 1"", ""School Spirit Skit 2"", ""Graduation Day"", ""I'll Fly Away"", and ""The Lil Jimmy Skit"" all feature vocals by DeRay Davis.","تتضمنُ مقاطعُ ""المقدمة""، و**""روح المدرسة 1""، و""روح المدرسة 2""، و""يوم التخرج""، و""سأطير بعيداً""، و""جيمي الصغير""** أداءً صوتياً للفنان ديريه ديفيس.",VALIDATED,GOLD
data51266,DATA_22323,B,قضية سرقة الخزنة : كولومبوس ألكسندر و ماجور ريتشاردز من بوليس واشنطن تْسَوَّلُو. *نيويورك تايمز*. 23 سبتمبر، 1876.,"qadiyat serqat l khazina: Columbus Alexander u Major Richards men boulis Washington tsawwlu. *New York Times*. 23 September, 1876.","The Safe Burglary Case: Columbus Alexander and Major Richards of the Washington Police Examined. The New York Times. September 23, 1876.",قضية السطو على الخزنة: كولومبوس ألكساندر والرائد ريتشاردز من شرطة واشنطن يخضعان للتحقيق. نيويورك تايمز. 23 سبتمبر 1876.,VALIDATED,GOLD
data51267,WIKI_C_06276,C,مكاينش شي معبد ديال شيفا، واحد من دوك طناش مكاينش زعما، لي كيعنيو علامة نورانية ديال الله، مكاين مدفون فواحد البيت تحت الأرض.,"makaynch shi ma3bad dyal shifa, wa7d mn douk ttnash makaynch za3ma, li ka3niw 3alama noraniya dyal llah, makayn madfun fwa7d byt taht l ard.",There isn't actually a Shiva temple here - not one of those twelve radiant signs of God anyway - buried in some underground room.,لا يوجدُ هنا أيُّ معبدٍ للإله شيفا، ولا حتى واحدٌ من تلكَ التجلياتِ الاثني عشر (بمعنى علامة نورانية من الله) مدفونٌ في غُرفةٍ تحتَ الأرض.,VALIDATED,GOLD
data51268,DATA_5871,A,أنا خايفة على صحّتها,ana khayfa 3la Se77etha,I'm worried about her health,أنا قلق بشأن صحتها,VALIDATED,GOLD
data51269,DATA_9051,A,أنا غادي نستبعد هاد الحتمال,ana ghadi n steb3ed had l7timal,I’m going to rule out this possibility.,سأستبعدُ هذا الاحتمال.,VALIDATED,GOLD
data51270,DATA_10335,A,كان كيسحاب ليا غادي نخرب عليك خدمتك,kan kis7ab liya ghadi n5erreb 3lik 5demtek,i thought that i will mess your job,اعتقدت أنني سأفسد عملك,VALIDATED,GOLD
data51271,WIKI_D_06462,D,ف شهر أبريل 2012، واحد لمحكمة ف هامبورغ حكمات باللي يوتيوب يقدر يتحمل المسؤولية على المحتوى لي فيه حقوق الطبع والنشر لي كيحطوهم  المستخدمين ديالو. المنظمة ديال حقوق الأداء جيما قالت باللي يوتيوب مادارش كفاية باش يمنع تحميل الموسيقى الألمانية لي عندها حقوق الطبع والنشر. يوتيوب جاوب وقال:,"f chher abril 2012, wa7ed lma7kama f hambourg 7kmat blli youtube i9der it7emel lms2oliya 3la lmo7tawa lli fih 7o9ou9 tab3 w nachr lli kay7ettohoum lmostakhdimin dyalo. lmonadama dyal 7o9ou9 l2ada2 GEMA 9alt blli youtube madarech kifeh bch ymne3 t7mil lmosi9a l2almanya lli 3andha 7ou9 tab3 w nachr. youtube jawb ou 9al:","In April 2012, a court in Hamburg ruled that YouTube could be held responsible for copyrighted material posted by its users. The performance rights organization GEMA argued that YouTube had not done enough to prevent the uploading of German copyrighted music. YouTube responded by stating:",في أبريل 2012، قضت محكمة في هامبورغ بأن يوتيوب يمكن أن يتحمل المسؤولية عن المواد المحمية بحقوق الطبع والنشر التي ينشرها مستخدموه. زعمت منظمة حقوق الأداء جيما أن يوتيوب لم يفعل ما يكفي لمنع تحميل الموسيقى الألمانية المحمية بحقوق الطبع والنشر. رد يوتيوب بالقول:,VALIDATED,GOLD
data51272,DATA_8329,A,راه مسؤول على الجريمة لي دارها ولدو,rah ms2oul 3la ljarima li darha weldou,he is responsible for his son crime,هو مسؤول عن جريمة ابنه,VALIDATED,GOLD
data51273,DATA_21396,B,"1973. فريد جاي سيفر، 1877-1970"". ميكولوجيا 65: 721-""724.","1973. ""Fred Jay Seaver, 1877-1970"". Mycologia 65: 721-724.","1973. ""Fred Jay Seaver, 1877-1970"". Mycologia 65: 721-724.","1973. ""فريد جاي سيفر، 1877-1970"". ميكولوجيا 65: 721-724.",VALIDATED,GOLD
data51274,DATA_5899,A,غادي نشري تموبيل جديدة,ghadi nchri tomobil jdida,I will buy a new car,سأشتري سيارة جديدة,VALIDATED,GOLD
data51275,DATA_0122,A,ممكن تشرح شنو لي مافهمتيش?,momkin tchre7 chno lli mafhemtich?,Could you explain what you're stuck on?,هل يمكنكَ توضيحُ الجزءِ الذي لم تفهمْه؟,VALIDATED,GOLD
data51276,WIKI_C_00539,C,ف ظرف شي ساعات، الجثة ديال إيخمان تحرقات، و الرماد ديالو تشتت ف البحر الأبيض المتوسط، برا الما ديال إسرائيل، من طرف باطو ديال الدورية تابع للبحرية الإسرائيلية.,"f zarf shi sa3at, ljoutha dyal eichmann t7r9at, w rrmad dyalo tchtet f lb7r l abyad lmotawasit, bra lma dyal israel, mn taraf bato dyal ddawriya tabe3 lb7riya l isra2iliya.","Within hours, Eichmann's body was cremated, and his ashes were scattered across the Mediterranean Sea-outside Israeli territorial waters by an Israeli Navy patrol boat.",في غضونِ ساعاتٍ، أُحرِقَ جُثمانُ أيخمان ونُثِرَ رمادُه في البحرِ الأبيضِ المتوسط، خارجَ المياهِ الإقليميةِ الإسرائيليةِ بواسطةِ زَوْرَقِ دوريةٍ تابعٍ للبحريةِ الإسرائيلية.,VALIDATED,GOLD
data51277,WIKI_D_07190,D,بفضل سلسلة أخرى من الحملات، داريوش الأول غادي يحكم في النهاية على أعلى توسع للإمبراطورية، فاش كانت ممتدة من أجزاء من البلقان (تراقيا- مقدونيا، بلغاريا-بايونيا) في الغرب، حتى وادي السند في الشرق.,"bfdel silsla khra mn l7amalat, dariouch l awwel ghadi y7kem f nnihaya 3la a3la tawaso3 dyal lil imbaratoriya, fach kant momttada mn ajza2 mn lbalqan (traqia-maqdonia, balgharia-bayonia) f l gherb, 7ta wadi ssind f shsharq.","Through a further series of campaigns, Darius I eventually presided over the empire at its territorial peak, stretching from parts of the Balkans (Thrace-Macedonia and Bulgaria-Paeonia) in the west, all the way to the Indus Valley in the east.",من خلال سلسلة أخرى من الحملات، سيحكم داريوس الأول في نهاية المطاف على ذروة الإمبراطورية الإقليمية، عندما امتدت من أجزاء من البلقان (تراقيا -مقدونيا، بلغاريا-بايونيا) في الغرب، إلى وادي السند في الشرق.,VALIDATED,GOLD
data51278,DATA_24579,B,ألعاب الكمبيوتر والفيديو: موسيقى ألعاب الفيديو التصويرية: أحسن 100 لحن موسيقي على مر العصور (2012) - المرتبة 21,Al3ab al computer wal video: Mosiqa al3ab al video ttaswiria: Ahsan 100 lahn mosiqi 3la mar al3ossor (2012) - al mertaba 21,"PC and Video Games: Video Game Soundtracks - Top 100 Themes of All Time (2012), Ranked #21.",ألعاب الكمبيوتر والفيديو: الموسيقى التصويرية لألعاب الفيديو؛ أفضل مائة لحن موسيقي على مر العصور (2012) - المرتبة الحادية والعشرون.,VALIDATED,GOLD
